"","Time","County","SMR"
"2361",41,"San Mateo",0.300465034218952
"2362",41,"Santa Barbara",0.42684766095456
"2363",41,"Santa Clara",0.237613213240982
"2364",41,"Santa Cruz",0.426574726709548
"2365",41,"Shasta",1.31382378579389
"2366",41,"Sierra",0
"2367",41,"Siskiyou",0
"2368",41,"Solano",0.789283509765941
"2369",41,"Sonoma",1.33353858462307
"2370",41,"Stanislaus",1.38574218933789
"2371",41,"Sutter",0.736859665325033
"2372",41,"Tehama",0.591338688845156
"2373",41,"Trinity",5.83500816452945
"2374",41,"Tulare",1.12596819970126
"2375",41,"Tuolumne",5.95371236684122
"2376",41,"Ventura",0.776696888699196
"2377",41,"Yolo",1.39385541078522
"2378",41,"Yuba",1.96546094158472
"2379",42,"Alameda",0.462602652663968
"2380",42,"Alpine",0
"2381",42,"Amador",3.06677636066766
"2382",42,"Butte",1.62786199991118
"2383",42,"Calaveras",2.13445252686465
"2384",42,"Colusa",0
"2385",42,"Contra Costa",0.896354921076042
"2386",42,"Del Norte",7.71822076766073
"2387",42,"El Dorado",0.856727381609546
"2388",42,"Fresno",1.64846474982882
"2389",42,"Glenn",1.61054872499504
"2390",42,"Humboldt",2.81981142037342
"2391",42,"Imperial",0.369944930428708
"2392",42,"Inyo",0
"2393",42,"Kern",1.32534338977258
"2394",42,"Kings",1.20851893281057
"2395",42,"Lake",3.64310585478521
"2396",42,"Lassen",0.786069914870353
"2397",42,"Los Angeles",0.884727788924948
"2398",42,"Madera",1.18100266679545
"2399",42,"Marin",0.271854202345596
"2400",42,"Mariposa",2.65616094302637
"2401",42,"Mendocino",2.40503316314289
"2402",42,"Merced",1.31560459205774
"2403",42,"Modoc",0
"2404",42,"Mono",0
"2405",42,"Monterey",0.210666428875829
"2406",42,"Napa",0.676916678331199
"2407",42,"Nevada",1.67594310540006
"2408",42,"Orange",0.790574481668633
"2409",42,"Placer",1.47547361054363
"2410",42,"Plumas",1.24404863876281
"2411",42,"Riverside",1.18733534975926
"2412",42,"Sacramento",2.15535735879241
"2413",42,"San Benito",0.738283464764523
"2414",42,"San Bernardino",1.34291732508676
"2415",42,"San Diego",0.567967697548716
"2416",42,"San Francisco",0.503239619649623
"2417",42,"San Joaquin",1.63082297822
"2418",42,"San Luis Obispo",1.69497400080163
"2419",42,"San Mateo",0.182260886481461
"2420",42,"Santa Barbara",0.673202612506662
"2421",42,"Santa Clara",0.37234932758071
"2422",42,"Santa Cruz",0
"2423",42,"Shasta",2.1252273252732
"2424",42,"Sierra",0
"2425",42,"Siskiyou",0
"2426",42,"Solano",1.5959207205711
"2427",42,"Sonoma",0.713752204407486
"2428",42,"Stanislaus",2.05943487325922
"2429",42,"Sutter",1.78790448830338
"2430",42,"Tehama",2.51092576358868
"2431",42,"Trinity",3.5394925850797
"2432",42,"Tulare",1.80509204486854
"2433",42,"Tuolumne",4.06293533867919
"2434",42,"Ventura",0.886854065389229
"2435",42,"Yolo",1.05688388774203
"2436",42,"Yuba",3.57672220818421
"2437",43,"Alameda",0.494351177962439
"2438",43,"Alpine",0
"2439",43,"Amador",2.70373118401542
"2440",43,"Butte",2.00921783291218
"2441",43,"Calaveras",2.3522198796834
"2442",43,"Colusa",0
"2443",43,"Contra Costa",0.754324171049974
"2444",43,"Del Norte",6.04847761093246
"2445",43,"El Dorado",1.18691247839364
"2446",43,"Fresno",1.79646424601672
"2447",43,"Glenn",2.12983779987661
"2448",43,"Humboldt",2.79675221483298
"2449",43,"Imperial",0.652301653030058
"2450",43,"Inyo",0
"2451",43,"Kern",1.64032285461968
"2452",43,"Kings",3.19636315874198
"2453",43,"Lake",2.56946780536876
"2454",43,"Lassen",3.46507454685841
"2455",43,"Los Angeles",0.834836962237373
"2456",43,"Madera",1.17134493470717
"2457",43,"Marin",0.0798906949779893
"2458",43,"Mariposa",0
"2459",43,"Mendocino",1.64914181245624
"2460",43,"Merced",2.10225211974646
"2461",43,"Modoc",0
"2462",43,"Mono",0
"2463",43,"Monterey",0.32502351682478
"2464",43,"Napa",0.895174859662287
"2465",43,"Nevada",1.89970052935201
"2466",43,"Orange",0.735707682231263
"2467",43,"Placer",1.56096834311719
"2468",43,"Plumas",1.09677808339525
"2469",43,"Riverside",1.1987302372984
"2470",43,"Sacramento",1.27566278290465
"2471",43,"San Benito",0.976328133310094
"2472",43,"San Bernardino",1.48462654586187
"2473",43,"San Diego",0.574914112218171
"2474",43,"San Francisco",0.583771160685536
"2475",43,"San Joaquin",2.05014788960378
"2476",43,"San Luis Obispo",1.56903901662992
"2477",43,"San Mateo",0.267808052306612
"2478",43,"Santa Barbara",0.456545265610797
"2479",43,"Santa Clara",0.465932451716913
"2480",43,"Santa Cruz",0.152084447390389
"2481",43,"Shasta",3.51308021642708
"2482",43,"Sierra",6.68876187809297
"2483",43,"Siskiyou",3.31805561815946
"2484",43,"Solano",0.468998508745194
"2485",43,"Sonoma",0.755109808775023
"2486",43,"Stanislaus",2.51966207012528
"2487",43,"Sutter",3.15250448716421
"2488",43,"Tehama",3.1624031646444
"2489",43,"Trinity",4.68073084849325
"2490",43,"Tulare",1.8924817835062
"2491",43,"Tuolumne",5.57194524466838
"2492",43,"Ventura",0.684134697638654
"2493",43,"Yolo",0.652238935083167
"2494",43,"Yuba",1.8394306060262
"2495",44,"Alameda",0.515035871987709
"2496",44,"Alpine",0
"2497",44,"Amador",1.82715307382937
"2498",44,"Butte",2.37077633016304
"2499",44,"Calaveras",2.6493423908013
"2500",44,"Colusa",3.11609945946618
"2501",44,"Contra Costa",0.829378480801061
"2502",44,"Del Norte",3.40624791773565
"2503",44,"El Dorado",1.09377676238572
"2504",44,"Fresno",1.93244734683881
"2505",44,"Glenn",1.59924662867928
"2506",44,"Humboldt",0.87500727189219
"2507",44,"Imperial",0.612248042756283
"2508",44,"Inyo",0
"2509",44,"Kern",2.20184072871732
"2510",44,"Kings",2.70008572093731
"2511",44,"Lake",3.61754019966391
"2512",44,"Lassen",4.683321808596
"2513",44,"Los Angeles",0.716084638296628
"2514",44,"Madera",1.61248302707642
"2515",44,"Marin",0.269946453557206
"2516",44,"Mariposa",3.9562818256656
"2517",44,"Mendocino",3.1842076499155
"2518",44,"Merced",2.04120668614221
"2519",44,"Modoc",0
"2520",44,"Mono",0
"2521",44,"Monterey",0.575267186921453
"2522",44,"Napa",0.16804159646292
"2523",44,"Nevada",0.71322090049356
"2524",44,"Orange",0.596038707654395
"2525",44,"Placer",1.75814329172146
"2526",44,"Plumas",0
"2527",44,"Riverside",1.31211643320595
"2528",44,"Sacramento",1.70619897213497
"2529",44,"San Benito",0.733102528169684
"2530",44,"San Bernardino",1.40757630740575
"2531",44,"San Diego",0.724124984806316
"2532",44,"San Francisco",0.289304697316579
"2533",44,"San Joaquin",2.18915996796926
"2534",44,"San Luis Obispo",1.09400164016652
"2535",44,"San Mateo",0.241309150288905
"2536",44,"Santa Barbara",0.565635555393587
"2537",44,"Santa Clara",0.286247496652879
"2538",44,"Santa Cruz",0.256942671643763
"2539",44,"Shasta",4.22062689861274
"2540",44,"Sierra",0
"2541",44,"Siskiyou",2.66941316648919
"2542",44,"Solano",0.89800872358685
"2543",44,"Sonoma",0.425246050204881
"2544",44,"Stanislaus",2.29538874345004
"2545",44,"Sutter",2.66303668520977
"2546",44,"Tehama",5.69898338723285
"2547",44,"Trinity",3.514654040623
"2548",44,"Tulare",2.22841993742046
"2549",44,"Tuolumne",3.58615423265875
"2550",44,"Ventura",0.825591120082736
"2551",44,"Yolo",0.314840147611574
"2552",44,"Yuba",1.47984266800604
"2553",45,"Alameda",0.398739411532777
"2554",45,"Alpine",0
"2555",45,"Amador",1.51708266872941
"2556",45,"Butte",3.35531643098954
"2557",45,"Calaveras",3.95954157751221
"2558",45,"Colusa",0
"2559",45,"Contra Costa",0.604652316488294
"2560",45,"Del Norte",3.1817282989774
"2561",45,"El Dorado",0.756801110172203
"2562",45,"Fresno",2.0952991497278
"2563",45,"Glenn",0.995889197028977
"2564",45,"Humboldt",2.17955198096962
"2565",45,"Imperial",0.610018443183245
"2566",45,"Inyo",1.58388100332772
"2567",45,"Kern",2.23795098302709
"2568",45,"Kings",2.4287005574345
"2569",45,"Lake",1.80218317302995
"2570",45,"Lassen",6.80497232931465
"2571",45,"Los Angeles",0.683843675161399
"2572",45,"Madera",1.64312479551785
"2573",45,"Marin",0
"2574",45,"Mariposa",6.56979065004921
"2575",45,"Mendocino",0.991441201994813
"2576",45,"Merced",2.23715063460073
"2577",45,"Modoc",0
"2578",45,"Mono",2.09350019013011
"2579",45,"Monterey",0.390799267550428
"2580",45,"Napa",0
"2581",45,"Nevada",0.296093163351296
"2582",45,"Orange",0.760440907106366
"2583",45,"Placer",2.40864350453611
"2584",45,"Plumas",4.61557448350893
"2585",45,"Riverside",1.25523409376964
"2586",45,"Sacramento",1.37937426006542
"2587",45,"San Benito",0
"2588",45,"San Bernardino",1.47626357076786
"2589",45,"San Diego",0.702410160551872
"2590",45,"San Francisco",0.393069746999683
"2591",45,"San Joaquin",1.9048044059763
"2592",45,"San Luis Obispo",1.04809390144252
"2593",45,"San Mateo",0.112701742624006
"2594",45,"Santa Barbara",0.704469628348895
"2595",45,"Santa Clara",0.326797487984987
"2596",45,"Santa Cruz",0.320008717050862
"2597",45,"Shasta",5.91364238616625
"2598",45,"Sierra",0
"2599",45,"Siskiyou",1.99476905230729
"2600",45,"Solano",0.657895941619259
"2601",45,"Sonoma",0.470774942688579
"2602",45,"Stanislaus",2.59889740534964
"2603",45,"Sutter",1.93472621521977
"2604",45,"Tehama",6.6541753406101
"2605",45,"Trinity",6.56597786904442
"2606",45,"Tulare",2.95638409317046
"2607",45,"Tuolumne",2.2331841725588
"2608",45,"Ventura",0.377017940489349
"2609",45,"Yolo",0.52282267775265
"2610",45,"Yuba",3.31752056236168
"2611",46,"Alameda",0.3861175159553
"2612",46,"Alpine",0
"2613",46,"Amador",0
"2614",46,"Butte",3.16501107921662
"2615",46,"Calaveras",1.72915094972146
"2616",46,"Colusa",0
"2617",46,"Contra Costa",0.396081884798868
"2618",46,"Del Norte",0
"2619",46,"El Dorado",1.38809455531776
"2620",46,"Fresno",1.9289764041413
"2621",46,"Glenn",1.30472888122212
"2622",46,"Humboldt",0.856638798627277
"2623",46,"Imperial",0.599395507507582
"2624",46,"Inyo",2.07506547477954
"2625",46,"Kern",3.22103970777744
"2626",46,"Kings",5.13995325693695
"2627",46,"Lake",0
"2628",46,"Lassen",6.36806639050505
"2629",46,"Los Angeles",0.709264867761428
"2630",46,"Madera",1.67430793148029
"2631",46,"Marin",0.440466064487426
"2632",46,"Mariposa",4.30358900883471
"2633",46,"Mendocino",0.86593433227664
"2634",46,"Merced",2.1315807226279
"2635",46,"Modoc",0
"2636",46,"Mono",0
"2637",46,"Monterey",0.170663929499598
"2638",46,"Napa",1.64514005697477
"2639",46,"Nevada",1.16374784336258
"2640",46,"Orange",0.723477909088507
"2641",46,"Placer",1.05186626327229
"2642",46,"Plumas",2.01564369143059
"2643",46,"Riverside",1.16356159806576
"2644",46,"Sacramento",1.12335619348581
"2645",46,"San Benito",2.39237657093542
"2646",46,"San Bernardino",1.31240757124527
"2647",46,"San Diego",0.62485278571853
"2648",46,"San Francisco",0.429138647129902
"2649",46,"San Joaquin",2.15299064088161
"2650",46,"San Luis Obispo",1.2358107194776
"2651",46,"San Mateo",0.0984347917447584
"2652",46,"Santa Barbara",0.755129354398621
"2653",46,"Santa Clara",0.291915087831836
"2654",46,"Santa Cruz",0.139749353852046
"2655",46,"Shasta",6.67150023543242
"2656",46,"Sierra",0
"2657",46,"Siskiyou",3.48450115625688
"2658",46,"Solano",1.03430281814112
"2659",46,"Sonoma",0.385480675281142
"2660",46,"Stanislaus",2.79197961143793
"2661",46,"Sutter",2.53471287547399
"2662",46,"Tehama",6.39300319142712
"2663",46,"Trinity",0
"2664",46,"Tulare",3.71511181485401
"2665",46,"Tuolumne",7.31431743540847
"2666",46,"Ventura",0.269420002927763
"2667",46,"Yolo",0.513718179786061
"2668",46,"Yuba",0.482925756162276
"2669",47,"Alameda",0.477880682214838
"2670",47,"Alpine",0
"2671",47,"Amador",1.99135229843736
"2672",47,"Butte",1.40936121139538
"2673",47,"Calaveras",1.73245716568651
"2674",47,"Colusa",1.69806567102841
"2675",47,"Contra Costa",0.628328751602539
"2676",47,"Del Norte",0
"2677",47,"El Dorado",1.19207027640509
"2678",47,"Fresno",2.45299749819174
"2679",47,"Glenn",1.30722358271586
"2680",47,"Humboldt",1.14436897509418
"2681",47,"Imperial",0.800722105631544
"2682",47,"Inyo",4.15806619038042
"2683",47,"Kern",3.06170112538064
"2684",47,"Kings",2.20704903575659
"2685",47,"Lake",2.36558078065977
"2686",47,"Lassen",3.82814545540112
"2687",47,"Los Angeles",0.695660572320618
"2688",47,"Madera",2.63608601940792
"2689",47,"Marin",0.147102751938439
"2690",47,"Mariposa",2.15590883425372
"2691",47,"Mendocino",2.16897509614225
"2692",47,"Merced",2.93652755383059
"2693",47,"Modoc",0
"2694",47,"Mono",0
"2695",47,"Monterey",0.256485370146624
"2696",47,"Napa",0.274714273376285
"2697",47,"Nevada",1.16597298264244
"2698",47,"Orange",0.665446376964335
"2699",47,"Placer",1.72452678518759
"2700",47,"Plumas",2.01949769466468
"2701",47,"Riverside",1.11915492598662
"2702",47,"Sacramento",1.10103662159762
"2703",47,"San Benito",1.19847545236153
"2704",47,"San Bernardino",1.67824927118986
"2705",47,"San Diego",0.569134120835234
"2706",47,"San Francisco",0.1289877539748
"2707",47,"San Joaquin",1.51978011343998
"2708",47,"San Luis Obispo",1.65089819504464
"2709",47,"San Mateo",0.0493115017918292
"2710",47,"Santa Barbara",0.756573196376439
"2711",47,"Santa Clara",0.311971459067191
"2712",47,"Santa Cruz",0.280033122059168
"2713",47,"Shasta",6.46863527422424
"2714",47,"Sierra",0
"2715",47,"Siskiyou",0.872790920592068
"2716",47,"Solano",0.431783521913596
"2717",47,"Sonoma",0.386217732021642
"2718",47,"Stanislaus",2.59263619936352
"2719",47,"Sutter",1.0883825840604
"2720",47,"Tehama",7.56981361724344
"2721",47,"Trinity",2.87287686876928
"2722",47,"Tulare",4.0389995582018
"2723",47,"Tuolumne",9.52679356979015
"2724",47,"Ventura",0.179956764224535
"2725",47,"Yolo",0.857834054199796
"2726",47,"Yuba",1.45154739710726
"2727",48,"Alameda",0.243565675728191
"2728",48,"Alpine",0
"2729",48,"Amador",0
"2730",48,"Butte",1.71417654316228
"2731",48,"Calaveras",3.371442223829
"2732",48,"Colusa",1.65225738780997
"2733",48,"Contra Costa",0.353955966508632
"2734",48,"Del Norte",0
"2735",48,"El Dorado",0.773274734337812
"2736",48,"Fresno",2.67613556518722
"2737",48,"Glenn",2.54391789306193
"2738",48,"Humboldt",0.556748812999309
"2739",48,"Imperial",1.16868184533571
"2740",48,"Inyo",4.04589510245388
"2741",48,"Kern",3.5024629266108
"2742",48,"Kings",3.81779562402298
"2743",48,"Lake",0.57544127827212
"2744",48,"Lassen",3.72487455474379
"2745",48,"Los Angeles",0.695089988005236
"2746",48,"Madera",2.33179363746358
"2747",48,"Marin",0
"2748",48,"Mariposa",0
"2749",48,"Mendocino",0
"2750",48,"Merced",2.46767647377713
"2751",48,"Modoc",0
"2752",48,"Mono",0
"2753",48,"Monterey",0.249566229928715
"2754",48,"Napa",0.267303376699157
"2755",48,"Nevada",0.756345885174566
"2756",48,"Orange",0.855618128945969
"2757",48,"Placer",1.21189225968894
"2758",48,"Plumas",0
"2759",48,"Riverside",0.967967795416641
"2760",48,"Sacramento",1.09514166583547
"2761",48,"San Benito",0
"2762",48,"San Bernardino",1.73398436805997
"2763",48,"San Diego",0.531629505839915
"2764",48,"San Francisco",0.251016168665379
"2765",48,"San Joaquin",1.81269977341373
"2766",48,"San Luis Obispo",1.07090822450648
"2767",48,"San Mateo",0.239906190112806
"2768",48,"Santa Barbara",1.06334701026634
"2769",48,"Santa Clara",0.379444356028235
"2770",48,"Santa Cruz",0.272478740161757
"2771",48,"Shasta",4.19608837013244
"2772",48,"Sierra",0
"2773",48,"Siskiyou",4.24622931599676
"2774",48,"Solano",0.924297898258202
"2775",48,"Sonoma",0.225479301038867
"2776",48,"Stanislaus",2.25714844049362
"2777",48,"Sutter",1.05902156551365
"2778",48,"Tehama",3.96609483402193
"2779",48,"Trinity",0
"2780",48,"Tulare",4.93181552985429
"2781",48,"Tuolumne",4.99142629824712
"2782",48,"Ventura",0.525306349894504
"2783",48,"Yolo",0.667753987492455
"2784",48,"Yuba",2.35398229050263
"2785",49,"Alameda",0.253223502328632
"2786",49,"Alpine",0
"2787",49,"Amador",3.32386357047682
"2788",49,"Butte",2.5484699139035
"2789",49,"Calaveras",0.963909678355367
"2790",49,"Colusa",0
"2791",49,"Contra Costa",0.331191873885011
"2792",49,"Del Norte",0
"2793",49,"El Dorado",0.44216507415593
"2794",49,"Fresno",2.44010779502587
"2795",49,"Glenn",0
"2796",49,"Humboldt",0.636707419121551
"2797",49,"Imperial",2.89580297669621
"2798",49,"Inyo",4.62695450546587
"2799",49,"Kern",2.20991791407578
"2800",49,"Kings",2.45592903340574
"2801",49,"Lake",2.63233776230863
"2802",49,"Lassen",5.67977325723344
"2803",49,"Los Angeles",0.869830361229121
"2804",49,"Madera",2.40001100451703
"2805",49,"Marin",0.327381869207675
"2806",49,"Mariposa",4.79804391623275
"2807",49,"Mendocino",2.41356164953702
"2808",49,"Merced",2.22795538295948
"2809",49,"Modoc",4.50560377252568
"2810",49,"Mono",0
"2811",49,"Monterey",0.380544251309743
"2812",49,"Napa",0.917078074313598
"2813",49,"Nevada",1.29745504238722
"2814",49,"Orange",0.515695659230301
"2815",49,"Placer",1.27932979950796
"2816",49,"Plumas",0
"2817",49,"Riverside",1.07239118292086
"2818",49,"Sacramento",1.27964922910123
"2819",49,"San Benito",2.00043402633536
"2820",49,"San Bernardino",2.09852941879185
"2821",49,"San Diego",0.519316721407231
"2822",49,"San Francisco",0.143533181550682
"2823",49,"San Joaquin",2.07303431534017
"2824",49,"San Luis Obispo",0.153088609221338
"2825",49,"San Mateo",0.219488642018099
"2826",49,"Santa Barbara",0.84188889724442
"2827",49,"Santa Clara",0.368848170554042
"2828",49,"Santa Cruz",0.311611325184989
"2829",49,"Shasta",5.03865398700743
"2830",49,"Sierra",27.4096922919299
"2831",49,"Siskiyou",0
"2832",49,"Solano",0.576568805006325
"2833",49,"Sonoma",0.171907977742399
"2834",49,"Stanislaus",2.20170846784695
"2835",49,"Sutter",0.8074100588136
"2836",49,"Tehama",1.29591244576704
"2837",49,"Trinity",0
"2838",49,"Tulare",3.08443416407526
"2839",49,"Tuolumne",3.26187432864173
"2840",49,"Ventura",0.400499522082689
"2841",49,"Yolo",0.954568532652113
"2842",49,"Yuba",2.69205421520248
"2843",50,"Alameda",0.384746916253633
"2844",50,"Alpine",0
"2845",50,"Amador",1.12228152164088
"2846",50,"Butte",2.18428207143254
"2847",50,"Calaveras",1.95274805528889
"2848",50,"Colusa",0
"2849",50,"Contra Costa",0.260924632442933
"2850",50,"Del Norte",1.56914976813792
"2851",50,"El Dorado",0.895765451953823
"2852",50,"Fresno",1.84327254533661
"2853",50,"Glenn",1.47344382275947
"2854",50,"Humboldt",0
"2855",50,"Imperial",4.51269031514329
"2856",50,"Inyo",2.3433929068631
"2857",50,"Kern",2.00531793478231
"2858",50,"Kings",3.31691564856522
"2859",50,"Lake",0
"2860",50,"Lassen",0
"2861",50,"Los Angeles",0.82627426246109
"2862",50,"Madera",1.89081326744757
"2863",50,"Marin",0.165807627723715
"2864",50,"Mariposa",0
"2865",50,"Mendocino",1.46686289907207
"2866",50,"Merced",1.35405909050554
"2867",50,"Modoc",0
"2868",50,"Mono",0
"2869",50,"Monterey",0.8672964348277
"2870",50,"Napa",0.309645614171976
"2871",50,"Nevada",1.31423247828016
"2872",50,"Orange",0.709879469022259
"2873",50,"Placer",1.07989404771685
"2874",50,"Plumas",0
"2875",50,"Riverside",1.38410333084857
"2876",50,"Sacramento",1.10314588715623
"2877",50,"San Benito",1.35086780514026
"2878",50,"San Bernardino",2.26217620833066
"2879",50,"San Diego",0.821123159163661
"2880",50,"San Francisco",0.290778428141468
"2881",50,"San Joaquin",1.49199214278963
"2882",50,"San Luis Obispo",0.775341016530485
"2883",50,"San Mateo",0.166745142912457
"2884",50,"Santa Barbara",0.852775391605339
"2885",50,"Santa Clara",0.307685213266429
"2886",50,"Santa Cruz",0.473461172964261
"2887",50,"Shasta",3.15950080671341
"2888",50,"Sierra",0
"2889",50,"Siskiyou",2.95131240174344
"2890",50,"Solano",0.584024436105545
"2891",50,"Sonoma",0.174130925730447
"2892",50,"Stanislaus",1.76876252507622
"2893",50,"Sutter",1.63570141225169
"2894",50,"Tehama",3.28167483572473
"2895",50,"Trinity",0
"2896",50,"Tulare",2.49945527088857
"2897",50,"Tuolumne",3.30405373806383
"2898",50,"Ventura",0.811356790426137
"2899",50,"Yolo",0.193382418252799
"2900",50,"Yuba",0.545373052217743
"2901",51,"Alameda",0.434862668422055
"2902",51,"Alpine",0
"2903",51,"Amador",1.00142043469494
"2904",51,"Butte",0.708746070730559
"2905",51,"Calaveras",1.74245211087316
"2906",51,"Colusa",0
"2907",51,"Contra Costa",0.36586794615075
"2908",51,"Del Norte",0
"2909",51,"El Dorado",0.999123004102341
"2910",51,"Fresno",1.00928839370529
"2911",51,"Glenn",1.31476525723152
"2912",51,"Humboldt",0.575485551898325
"2913",51,"Imperial",4.6307145233855
"2914",51,"Inyo",4.18205503378646
"2915",51,"Kern",1.33161720463541
"2916",51,"Kings",0.986569782650169
"2917",51,"Lake",0.594807090521662
"2918",51,"Lassen",0
"2919",51,"Los Angeles",0.906566847777167
"2920",51,"Madera",0.964106984720518
"2921",51,"Marin",0.147951421661161
"2922",51,"Mariposa",0
"2923",51,"Mendocino",0.436297682800922
"2924",51,"Merced",2.14797749741734
"2925",51,"Modoc",0
"2926",51,"Mono",0
"2927",51,"Monterey",0.601918551350506
"2928",51,"Napa",0.276299163414994
"2929",51,"Nevada",0.781799833233325
"2930",51,"Orange",0.764897703631532
"2931",51,"Placer",1.44539664848255
"2932",51,"Plumas",0
"2933",51,"Riverside",1.62588340636389
"2934",51,"Sacramento",1.05817147791063
"2935",51,"San Benito",3.61616920145239
"2936",51,"San Bernardino",2.76681551634289
"2937",51,"San Diego",0.744142862992068
"2938",51,"San Francisco",0.259463828187771
"2939",51,"San Joaquin",1.33131606587382
"2940",51,"San Luis Obispo",0.968579854496544
"2941",51,"San Mateo",0.297575947351462
"2942",51,"Santa Barbara",0.930035384349071
"2943",51,"Santa Clara",0.352992706208959
"2944",51,"Santa Cruz",0.56329739552671
"2945",51,"Shasta",1.73492115303553
"2946",51,"Sierra",0
"2947",51,"Siskiyou",0.877826252826253
"2948",51,"Solano",0.52112949683264
"2949",51,"Sonoma",0.543824275742781
"2950",51,"Stanislaus",1.78414306877253
"2951",51,"Sutter",1.45954895247074
"2952",51,"Tehama",1.75695821974186
"2953",51,"Trinity",2.88945115839679
"2954",51,"Tulare",1.43375346308114
"2955",51,"Tuolumne",0.737058141568084
"2956",51,"Ventura",0.723979905303322
"2957",51,"Yolo",0.862783096820179
"2958",51,"Yuba",0.973281139342433
"2959",52,"Alameda",0.430491123941133
"2960",52,"Alpine",0
"2961",52,"Amador",0.918815396632323
"2962",52,"Butte",0.406426948367766
"2963",52,"Calaveras",1.19904071149631
"2964",52,"Colusa",0
"2965",52,"Contra Costa",0.518790976295886
"2966",52,"Del Norte",0
"2967",52,"El Dorado",0.916707476194473
"2968",52,"Fresno",0.703100150428754
"2969",52,"Glenn",1.20631307236064
"2970",52,"Humboldt",0.792022462250892
"2971",52,"Imperial",2.0320045318475
"2972",52,"Inyo",1.91854311210318
"2973",52,"Kern",0.954511670724541
"2974",52,"Kings",0.452594871617193
"2975",52,"Lake",0.818614081353148
"2976",52,"Lassen",0
"2977",52,"Los Angeles",1.27011318440946
"2978",52,"Madera",0.774007371941484
"2979",52,"Marin",0.407241672327148
"2980",52,"Mariposa",0.994742232302334
"2981",52,"Mendocino",1.20092524952702
"2982",52,"Merced",1.84762069694037
"2983",52,"Modoc",1.86822564895198
"2984",52,"Mono",1.26792049450756
"2985",52,"Monterey",0.433924521233209
"2986",52,"Napa",0.380261751149
"2987",52,"Nevada",0.537983123001318
"2988",52,"Orange",1.10204990052337
"2989",52,"Placer",0.928318270926596
"2990",52,"Plumas",0
"2991",52,"Riverside",1.19771737478063
"2992",52,"Sacramento",1.0499107040707
"2993",52,"San Benito",0.55297985142045
"2994",52,"San Bernardino",1.96381242964038
"2995",52,"San Diego",0.829816126000859
"2996",52,"San Francisco",0.515799287913346
"2997",52,"San Joaquin",0.859573117079735
"2998",52,"San Luis Obispo",0.825206354073557
"2999",52,"San Mateo",0.318534465037295
"3000",52,"Santa Barbara",0.698169883908032
"3001",52,"Santa Clara",0.449826513818209
"3002",52,"Santa Cruz",0.387624145135275
"3003",52,"Shasta",1.39283480305455
"3004",52,"Sierra",0
"3005",52,"Siskiyou",0.805416235500047
"3006",52,"Solano",0.517987854519725
"3007",52,"Sonoma",0.605886520583046
"3008",52,"Stanislaus",0.692565461190925
"3009",52,"Sutter",1.00436540178842
"3010",52,"Tehama",1.34335873293011
"3011",52,"Trinity",1.3255532442579
"3012",52,"Tulare",0.840449513230917
"3013",52,"Tuolumne",3.71942882202862
"3014",52,"Ventura",1.26624628342641
"3015",52,"Yolo",0.633291165905945
"3016",52,"Yuba",0.223249312950183
"3017",53,"Alameda",0.604103958107038
"3018",53,"Alpine",0
"3019",53,"Amador",0.287304069540066
"3020",53,"Butte",0.965849817767989
"3021",53,"Calaveras",1.74966225753885
"3022",53,"Colusa",0
"3023",53,"Contra Costa",0.563000806916865
"3024",53,"Del Norte",0.803404681286616
"3025",53,"El Dorado",0.343973933550268
"3026",53,"Fresno",0.879408574356957
"3027",53,"Glenn",1.13160485587927
"3028",53,"Humboldt",0.577866871423421
"3029",53,"Imperial",1.84839795308269
"3030",53,"Inyo",1.79972575247086
"3031",53,"Kern",1.07447733063684
"3032",53,"Kings",0.636847804524523
"3033",53,"Lake",1.19453672248213
"3034",53,"Lassen",0.368205990468927
"3035",53,"Los Angeles",1.32311803530096
"3036",53,"Madera",0.760647165876051
"3037",53,"Marin",0.42446752697271
"3038",53,"Mariposa",0.622091211208108
"3039",53,"Mendocino",0.625861503604082
"3040",53,"Merced",0.770309171487598
"3041",53,"Modoc",0
"3042",53,"Mono",0
"3043",53,"Monterey",0.419386009374461
"3044",53,"Napa",0.713423495052233
"3045",53,"Nevada",0.448591352586294
"3046",53,"Orange",1.17609615879069
"3047",53,"Placer",0.63584161529568
"3048",53,"Plumas",0
"3049",53,"Riverside",1.07644694490299
"3050",53,"Sacramento",1.12256125477018
"3051",53,"San Benito",0.345822158115906
"3052",53,"San Bernardino",1.75232849461862
"3053",53,"San Diego",0.765286784340532
"3054",53,"San Francisco",0.483855304427403
"3055",53,"San Joaquin",0.961948119321551
"3056",53,"San Luis Obispo",0.873344121019938
"3057",53,"San Mateo",0.42686756585589
"3058",53,"Santa Barbara",0.84898527875376
"3059",53,"Santa Clara",0.573876877772358
"3060",53,"Santa Cruz",0.242412120557702
"3061",53,"Shasta",1.182139378758
"3062",53,"Sierra",0
"3063",53,"Siskiyou",1.00738129979509
"3064",53,"Solano",0.498367518810065
"3065",53,"Sonoma",0.378908894389453
"3066",53,"Stanislaus",1.1615386599457
"3067",53,"Sutter",0.418739561536432
"3068",53,"Tehama",1.34417401271285
"3069",53,"Trinity",0
"3070",53,"Tulare",0.66271271182417
"3071",53,"Tuolumne",0.845837756944339
"3072",53,"Ventura",0.843811062043183
"3073",53,"Yolo",0.742588486090747
