,ID,Counties,Poverty20,Poverty21,Income20,Income21,Density,Gini20,Gini21,Age,Sex,PercW,VacPop_1,VacPop_2,VacPop_3,VacPop_4,VacPop_5,VacPop_6,VacPop_7,VacPop_8,VacPop_9,VacPop_10,VacPop_11,VacPop_12,VacPop_13,VacPop_14,VacPop_15,VacPop_16,VacPop_17,VacPop_18,VacPop_19,VacPop_20,VacPop_21,VacPop_22,VacPop_23,VacPop_24,VacPop_25,VacPop_26,VacPop_27,VacPop_28,VacPop_29,VacPop_30,VacPop_31,VacPop_32,VacPop_33,VacPop_34,VacPop_35,VacPop_36,VacPop_37,VacPop_38,VacPop_39,VacPop_40,VacPop_41,VacPop_42,VacPop_43,VacPop_44,VacPop_45,VacPop_46,VacPop_47,VacPop_48,VacPop_49,VacPop_50,VacPop_51,VacPop_52,VacPop_53,VacPop_54,VacPop_55,VacPop_56,VacPop_57,VacPop_58,VacPop_59,VacPop_60,VacPop_61,VacPop_62,VacPop_63,VacPop_64,VacPop_65,VacPop_66,VacPop_67,VacPop_68,VacPop_69,VacPop_70,VacPop_71,VacPop_72,VacPop_73,VacPop_74,VacPop_75,VacPop_76,VacPop_77,y1,y2,y3,y4,y5,y6,y7,y8,y9,y10,y11,y12,y13,y14,y15,y16,y17,y18,y19,y20,y21,y22,y23,y24,y25,y26,y27,y28,y29,y30,y31,y32,y33,y34,y35,y36,y37,y38,y39,y40,y41,y42,y43,y44,y45,y46,y47,y48,y49,y50,y51,y52,y53,y54,y55,y56,y57,y58,y59,y60,y61,y62,y63,y64,y65,y66,y67,y68,y69,y70,y71,y72,y73,y74,y75,y76,y77,SMR_1,SMR_2,SMR_3,SMR_4,SMR_5,SMR_6,SMR_7,SMR_8,SMR_9,SMR_10,SMR_11,SMR_12,SMR_13,SMR_14,SMR_15,SMR_16,SMR_17,SMR_18,SMR_19,SMR_20,SMR_21,SMR_22,SMR_23,SMR_24,SMR_25,SMR_26,SMR_27,SMR_28,SMR_29,SMR_30,SMR_31,SMR_32,SMR_33,SMR_34,SMR_35,SMR_36,SMR_37,SMR_38,SMR_39,SMR_40,SMR_41,SMR_42,SMR_43,SMR_44,SMR_45,SMR_46,SMR_47,SMR_48,SMR_49,SMR_50,SMR_51,SMR_52,SMR_53,SMR_54,SMR_55,SMR_56,SMR_57,SMR_58,SMR_59,SMR_60,SMR_61,SMR_62,SMR_63,SMR_64,SMR_65,SMR_66,SMR_67,SMR_68,SMR_69,SMR_70,SMR_71,SMR_72,SMR_73,SMR_74,SMR_75,SMR_76,SMR_77
47,093,47,0.576562333,0.801125806,-1.111702696,-1.152519276,-0.280443372,0.644665383,0.268159168,1.180043672,-0.176879947,0.727311916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.27500227500227e-05,6.82500682500683e-05,9.1000091000091e-05,0.0001365,0.0001365,0.00015925,0.000182,0.000182,0.00020475,0.00020475,0.01023751,0.013172263,0.058854309,0.085653836,0.147806898,0.185230685,0.243243243,0.281986532,0.305965056,0.329056329,0.343957594,0.363340613,0.371143871,0.379220129,0.385521886,0.392847393,0.402584403,0.413868414,0.425812176,0.434866685,0.441987442,0.447561198,0.453294203,0.458685959,0.463759214,0.466693967,0.471198471,0.474451724,0.478319228,0.480503231,0.482050232,0.482846483,0.484211484,0.485576486,0.486759487,0.487942488,0.488761489,0.48953499,0.48996724,0.49044499,0.491377741,0.491923742,0.492560743,0.492651743,0.492788243,0.493015743,0.493243243,0.493493493,0.493629994,0.493698244,0.493811994,0.493834744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,2,5,0,0,0,0,1,2,1,0,1,4,5,5,3,1,0,0,0,0,7,5,3,4,1,5,0,3,1,2,4,4,6,4,0,0,0,0,0,0,1,1,1,0,1,2,0,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.128478743,1.794769272,0.540200771,0.523354336,0,0,0,0,0.332340482,1.314527434,1.118798165,0,2.282348257,11.41174129,16.016479,20.93897484,17.66979296,5.370231194,0,0,0,0,3.318055618,2.669413166,1.994769052,3.484501156,0.872790921,4.246229316,0,2.951312402,0.877826253,0.805416236,1.0073813,1.104918975,3.070423665,4.021759044,0,0,0,0,0,0,2.383653532,1.92197748,1.552617862,0,1.433185719,3.644468275,0,7.629019245,3.21457501,3.969301317,3.852064569,0,0,0,0
48,095,48,-0.847654673,-0.917938491,0.431148404,0.550645394,-0.071854431,-1.572080964,-1.480342256,-0.227430703,-0.272238928,0.342068531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25095947147472e-06,4.50191894294943e-06,6.75287841442415e-06,1.35057568288483e-05,1.35057568288483e-05,1.35057568288483e-05,1.35057568288483e-05,1.5756716300323e-05,2.02586352432724e-05,3.1513432600646e-05,0.009940237,0.022550112,0.054038784,0.087515053,0.135359197,0.195516089,0.271996939,0.331113887,0.37581344,0.432148203,0.462038694,0.489815534,0.504442269,0.515575514,0.524424036,0.535323182,0.549947665,0.565098873,0.581674939,0.592733903,0.601229024,0.609865955,0.617156813,0.629152176,0.639137432,0.646725417,0.655614456,0.66397677,0.670952494,0.675765045,0.679001925,0.681340671,0.683366535,0.685036747,0.686459353,0.687701883,0.688881386,0.689869557,0.690704663,0.691569031,0.692845325,0.693941543,0.694839675,0.695681534,0.696624686,0.697405769,0.697975262,0.698402944,0.698812619,0.699134506,0.699409123,0.69965898,0,0,0,0,2,0,4,8,6,2,1,5,9,7,11,6,15,7,2,6,3,12,11,23,6,34,41,22,9,7,3,0,3,1,2,0,0,1,1,3,9,30,10,17,10,12,5,11,6,6,6,13,20,6,7,5,1,1,1,0,1,2,0,0,2,0,0,0,2,2,0,1,2,1,3,3,5,0,0,0,0,0.392735273,0,0.325803833,0.651020633,0.53767329,0.183037716,0.086688208,0.317389715,0.417545976,0.315049222,0.57236189,0.401462723,1.312923151,0.758158021,0.276658845,0.816226923,0.334965808,0.710320677,0.293970485,0.238198761,0.217660513,0.321523224,0.518406162,0.416263193,0.2959454,0.455222311,0.332092326,0,0.677468346,0.282278477,0.633888511,0,0,0.531347722,0.371724744,0.574125717,0.78928351,1.595920721,0.468998509,0.898008724,0.657895942,1.034302818,0.431783522,0.924297898,0.576568805,0.584024436,0.521129497,0.517987855,0.498367519,0.163986286,0.354430375,0.497407009,0.204364509,0.338311284,0.440629818,0,0.38602185,0.656939002,0,0,0.30724188,0,0,0,0.395313404,0.503226255,0,0.392735273,0.762270994,0.364230293,0.689535212,0.454676742,0.857012455
49,097,49,-1.274919775,-1.145461707,0.59734389,0.808822479,-0.159951057,-0.230269328,-0.131393568,0.427208541,-0.558315868,0.584605503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.01341741364453e-06,4.02683482728905e-06,6.04025224093358e-06,6.04025224093358e-06,6.04025224093358e-06,6.04025224093358e-06,8.05366965457811e-06,7.6509861718492e-05,8.85903662003592e-05,0.00949125,0.022141551,0.045569676,0.10145409,0.180045825,0.256922129,0.330134013,0.416006266,0.48260206,0.547216652,0.583542729,0.610377556,0.623102354,0.634991584,0.644800954,0.655842535,0.670147865,0.682767966,0.692909549,0.700214228,0.706055152,0.712373255,0.717906126,0.730590656,0.743512769,0.750606039,0.759289908,0.766089219,0.772203967,0.776416036,0.778942875,0.780672401,0.782544879,0.784417357,0.785885139,0.787185806,0.788405937,0.789469022,0.790284456,0.791256936,0.792831429,0.794442163,0.795799206,0.796673029,0.79756296,0.798404568,0.799044835,0.799550203,0.799968993,0.800293154,0.800732079,0.801022011,0,0,0,1,0,1,1,0,0,0,2,8,10,22,22,29,16,2,9,10,10,9,8,36,12,36,25,26,7,5,1,1,3,0,1,1,1,4,8,9,17,15,18,9,8,5,5,3,2,2,7,17,17,17,4,4,3,2,1,2,2,3,4,3,1,5,6,3,3,4,1,1,2,1,6,2,0,0,0,0,1.417486834,0,0.08504921,0.0728555,0,0,0,0.155080133,0.454233307,0.414980737,0.885664419,1.023921941,1.735633879,1.252662784,0.193757193,1.113584603,1.216818517,0.998723727,0.476520803,0.19123491,0.333488074,0.389381925,0.304510363,0.282743384,0.44003257,0.20588906,0.290845031,0.099015624,0.155677745,0.605975622,0,0.283497367,0.370627291,0.521269352,1.901099989,2.659975293,1.540615987,1.333538585,0.713752204,0.755109809,0.42524605,0.470774943,0.385480675,0.386217732,0.225479301,0.171907978,0.174130926,0.543824276,0.605886521,0.378908894,0.415595989,0.181158631,0.355932817,0.548394228,0.605219098,0.394130486,0.923391423,0.690570509,0.881419086,0.843830282,0.51029526,0.137409438,0.568991194,0.761036887,0.483812871,0.530394417,0.900242335,0.284495597,0.351290215,0.68182911,0.325793345,1.233538161,0.271130032,0
50,099,50,0.206265911,0.118556158,-0.433041085,-0.097972563,-0.136241758,-0.653031898,-0.659243055,-0.898435928,-0.343758163,0.376046795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.33520183957759e-06,8.89200306596266e-06,1.06704036791552e-05,1.06704036791552e-05,1.06704036791552e-05,1.06704036791552e-05,1.24488042923477e-05,3.0232810424273e-05,3.91248134902357e-05,0.005354764,0.012566179,0.036617269,0.061591348,0.08824246,0.119816185,0.165809181,0.200770759,0.233447092,0.260649507,0.283727812,0.306617607,0.31997873,0.331547226,0.341757024,0.353435781,0.369373807,0.387033325,0.405331289,0.419508699,0.430467204,0.441150056,0.450662721,0.461352687,0.471615837,0.479118909,0.488165633,0.495995931,0.503879581,0.509732297,0.51371058,0.516246579,0.518681209,0.520829517,0.522689724,0.524583721,0.526191395,0.5276319,0.528901678,0.530283495,0.531747119,0.532936869,0.534048369,0.534551656,0.535065614,0.535476425,0.535823213,0.536153995,0.536379852,0.536532795,0.536683959,0.53680489,0,0,0,0,0,4,10,10,6,10,16,23,53,62,69,43,41,21,8,12,20,33,63,127,23,82,66,59,30,22,24,15,16,12,7,7,4,7,6,10,20,49,68,55,50,41,38,34,29,23,26,22,59,71,44,21,15,3,4,0,4,3,7,9,11,15,14,12,9,7,4,5,3,0,2,6,5,0,0,0,0,0,0.300487254,0.643514182,0.642934439,0.424795969,0.723056968,1.095826837,1.153486735,1.942672473,2.204621231,2.836540824,2.273130428,2.835266117,1.79697863,0.87431207,1.289741977,1.764294753,1.543295446,1.330189507,1.039147763,0.659201455,0.612645442,0.659313788,0.881981073,0.779385396,1.130342621,2.098991846,2.062593143,2.85462891,2.676214603,1.752842313,2.291559905,1.841696071,2.938588584,1.762116611,1.511985652,1.385742189,2.059434873,2.51966207,2.295388743,2.598897405,2.791979611,2.592636199,2.25714844,2.201708468,1.768762525,1.784143069,0.692565461,1.16153866,1.533121427,1.760141144,1.65052883,2.421913668,0.801862053,1.392501907,0,1.219926885,0.778535157,1.304334358,1.352192642,1.335073045,1.507726537,1.568477423,1.709358629,1.40545187,1.391532198,1.005151025,1.551428755,0.903363579,0,0.36318434,0.718446873,0.677094144
51,101,51,-0.220999191,0.472481161,-0.374908716,-0.550502031,-0.214588517,-0.057488104,-0.050749897,-0.669312193,-0.200719692,0.415183724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.45653304585473e-06,1.89130660917095e-05,2.83695991375642e-05,2.83695991375642e-05,2.83695991375642e-05,2.83695991375642e-05,3.78261321834189e-05,4.72826652292736e-05,0.005238919,0.01295545,0.033258627,0.063727576,0.103738168,0.151616594,0.211060361,0.25053193,0.284102622,0.316652009,0.339773232,0.360955866,0.374242295,0.385845461,0.395935582,0.406328312,0.422413875,0.440371831,0.458604027,0.472126869,0.480902532,0.488732541,0.495720919,0.502435057,0.510179958,0.516336161,0.523608235,0.529972481,0.536213793,0.540970429,0.544611195,0.546795654,0.54871533,0.55013381,0.551571203,0.552412834,0.553226096,0.554162293,0.554985011,0.555788817,0.556507513,0.557141101,0.557869254,0.558493385,0.558871646,0.559344473,0.559770017,0.560025344,0.560394148,0.560640018,0.560857518,0.561018279,0,0,0,0,2,0,0,0,0,1,0,1,1,2,1,2,0,2,0,0,0,9,21,28,4,17,15,2,6,5,3,0,1,1,1,0,1,0,1,2,2,8,16,12,7,7,3,3,2,4,4,6,4,10,3,2,2,1,1,1,1,0,0,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.649924903,0,0,0,0,0.38448098,0,0.266677953,0.194906383,0.378159171,0.218596041,0.562196634,0,0.910030522,0,0,0,2.238102588,2.357732923,1.218243106,0.609610807,0.675377551,0.796786242,0.158978939,0.828866533,1.366028537,1.395157087,0,0.948706819,1.185883524,1.331518343,0,2.448275662,0,1.561657315,1.60797766,0.736859665,1.787904488,3.152504487,2.663036685,1.934726215,2.534712875,1.088382584,1.059021566,0.807410059,1.635701412,1.459548952,1.004365402,0.418739562,1.148207951,0.6381436,0.835865039,1.717116415,1.421283624,1.851135257,2.168472729,1.621721058,0,0,0,0,1.603448145,0.595734266,0,0,0,0,0,0,0,0.965604905,0,0.720081077
52,103,52,0.291718932,0.497761518,-0.565078172,-0.988731477,-0.274446588,2.071029533,2.082641778,0.018059014,-0.351704744,0.627990703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.51779615997572e-05,7.58898079987858e-05,0.000182136,0.000182136,0.000182136,0.000182136,0.000182136,0.000197314,0.000197314,0.000197314,0.003141838,0.007513091,0.025969492,0.066358048,0.101328072,0.115853381,0.14780299,0.206739015,0.233224558,0.255672763,0.269257039,0.284025195,0.29181149,0.300068301,0.307323366,0.314866813,0.325855658,0.339075662,0.352872429,0.363846095,0.372603779,0.380283828,0.386279123,0.392911892,0.398846475,0.40327844,0.408287167,0.412628064,0.4165288,0.419670638,0.421871443,0.423419595,0.424466874,0.425423086,0.426197162,0.426895348,0.42762389,0.428428322,0.429080974,0.429627381,0.430310389,0.431099643,0.43172194,0.432025499,0.432374592,0.432723685,0.432966533,0.43313349,0.433345982,0.433497761,0.433619185,0.433725431,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,3,1,8,5,5,9,7,4,6,4,7,5,1,1,1,2,1,0,0,1,1,2,0,1,7,10,16,15,11,13,7,2,5,3,5,8,8,11,4,1,2,0,0,1,0,0,1,1,2,0,0,1,3,0,0,0,0,2,1,2,0,0,0,0,0,0.641135631,0,0,0,0,0,0,0,0,0.350851872,0.451169518,0.590192684,2.190931113,0.932739433,7.338299392,3.764393384,1.995671198,1.621807587,0.488827327,0.978439919,0.382587217,0.341029591,0.893077492,1.1086255,0.438501692,0.746420159,1.17356233,3.045394248,1.903371405,0,0,3.929540965,3.582816762,5.012994646,0,0.591338689,2.510925764,3.162403165,5.698983387,6.654175341,6.393003191,7.569813617,3.966094834,1.295912446,3.281674836,1.75695822,1.343358733,1.344174013,1.474320967,3.755531023,2.683166738,1.378006447,4.562388386,0,0,2.602901066,0,0,1.282271262,1.035848384,1.715715069,0,0,1.332776476,5.0897954,0,0,0,0,3.099637911,1.021944378,2.311494685
53,105,53,1.630482918,1.382574023,-1.306739047,-1.36089756,-0.281538139,1.019637402,1.356848734,2.292930387,0.069464085,0.705933466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.48839299086416e-05,7.48839299086416e-05,7.48839299086416e-05,7.48839299086416e-05,7.48839299086416e-05,7.48839299086416e-05,7.48839299086416e-05,7.48839299086416e-05,7.48839299086416e-05,0.003669313,0.007787929,0.017972143,0.030552643,0.099970046,0.153212521,0.190130298,0.227497379,0.262468174,0.290025461,0.308896211,0.326868354,0.336902801,0.346862363,0.355923319,0.362587989,0.371499176,0.37823873,0.388797364,0.396210873,0.402426239,0.4100644,0.415381159,0.420323499,0.424442115,0.4268384,0.432454695,0.436273776,0.440467276,0.442863561,0.443837053,0.444810544,0.445933803,0.44645799,0.447206829,0.447656133,0.448330088,0.44892916,0.449677999,0.450277071,0.450801258,0.451175678,0.451550097,0.451849633,0.452074285,0.452149169,0.452448705,0.452448705,0.452598472,0.452673356,0.45274824,0.45274824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,3,2,3,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.969219662,0.889061895,0.689068839,0,0,0,0,0,0,0,0,0,0,0,0,0,17.67664238,0,0,5.835008165,3.539492585,4.680730848,3.514654041,6.565977869,0,2.872876869,0,0,0,2.889451158,1.325553244,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2324355,0,0,0,0,0,0,0,12.11705324,0,0,0
54,107,54,1.374123857,1.281452594,-0.543132076,-0.81767945,-0.243922185,0.100588336,0.033559396,-1.405781342,-0.216612856,0.26425176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.19293468724648e-06,6.19293468724648e-06,0.004440334,0.010885115,0.030025412,0.055637325,0.074521647,0.126849881,0.20368975,0.2464499,0.275697066,0.299537801,0.31456186,0.331311684,0.34048342,0.350185685,0.359262463,0.36942094,0.384795932,0.400509472,0.418584584,0.431529882,0.441399356,0.451047948,0.459365059,0.467942274,0.477089238,0.483730128,0.491797458,0.500318936,0.50721993,0.513274556,0.517442401,0.520088848,0.522310047,0.52411632,0.525487023,0.526721481,0.527718544,0.528655741,0.529504173,0.530402149,0.531345539,0.532301315,0.533271542,0.533956893,0.534543158,0.534958084,0.535321403,0.535655821,0.535996433,0.536235893,0.536438196,0.536632241,0,0,0,0,6,16,22,27,19,13,25,34,19,32,27,21,12,10,11,8,16,22,53,123,33,90,95,56,38,13,10,11,4,3,9,3,2,1,0,6,14,37,44,46,49,47,51,64,35,28,18,23,29,54,31,13,8,9,0,5,1,0,8,4,6,2,7,4,5,4,4,1,1,0,0,3,6,0,0,0,0,1.080509856,1.395184656,1.643336301,2.015004867,1.561451082,1.091092357,1.987502135,1.979289547,0.80839378,1.320802614,1.288395969,1.288608051,0.963245221,0.993274448,1.395451729,0.998061313,1.638350338,1.19427258,1.298956129,1.168219209,1.097867444,0.780519054,1.10158363,0.971719519,1.145935705,0.775311848,1.015184914,1.75574177,0.82839089,0.776616459,2.615971231,1.139987463,1.068891471,0.487288759,0,1.053039267,1.1259682,1.805092045,1.892481784,2.228419937,2.956384093,3.715111815,4.038999558,4.93181553,3.084434164,2.499455271,1.433753463,0.840449513,0.662712712,1.353497974,1.439468474,1.186022199,1.499350027,2.792328842,0,2.366831114,0.354013201,0,1.730320396,0.697592328,0.845296826,0.233349546,0.910319659,0.661389932,0.906335766,0.922998206,1.166747732,0.360169952,0.349532021,0,0,0.41697528,0.943139533
55,109,55,-0.05009315,-0.108967057,-0.485540473,-0.635022932,-0.273965185,0.409388822,-0.278018426,1.425533388,0.403220515,0.759690759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.91018318656759e-05,3.82036637313518e-05,0.01157571,0.020343451,0.040763309,0.090580887,0.150789861,0.220377834,0.284063342,0.331206663,0.370021585,0.395770854,0.411243338,0.424882046,0.431223854,0.437909496,0.444919868,0.451777425,0.463066608,0.476819927,0.490802468,0.500792726,0.507249145,0.51168077,0.516246108,0.521403603,0.525949839,0.52898703,0.532501767,0.535004107,0.537544651,0.539779565,0.541116693,0.542262803,0.54348532,0.544516819,0.545624725,0.546637123,0.547401196,0.547821436,0.548604611,0.549464194,0.550247369,0.550724915,0.551221562,0.551488988,0.551775515,0.551947432,0.552157552,0.552310367,0.552424978,0.552463181,0.552539589,0.552596894,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,4,1,4,11,10,0,13,1,6,2,1,0,4,2,1,2,0,1,1,1,0,8,9,14,8,4,10,13,7,4,4,1,11,4,7,8,1,1,1,0,2,2,0,0,4,4,1,2,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393703373,0.381933466,0,0.567807754,0.742771771,0,0,4.617713658,0.947516029,2.009280386,2.494658325,0.878858596,0,1.043239748,0.107298498,0.963393968,0.558092805,0.551864987,0,5.907826337,3.832702336,2.39543896,5.379231349,0,4.945422369,4.509061572,3.154487519,0,5.953712367,4.062935339,5.571945245,3.586154233,2.233184173,7.314317435,9.52679357,4.991426298,3.261874329,3.304053738,0.737058142,3.719428822,0.845837757,1.623535029,3.437401198,0.844207563,1.734254451,2.87093808,0,8.760462483,6.551627925,0,0,6.455077619,5.214561002,1.079634461,2.406720462,1.530020893,0,0,2.699086152,3.33278464,0,0,0,1.286141724,0
56,111,56,-0.904623354,-1.196022421,0.759348437,0.937659743,-0.102080466,-0.403050552,-0.358662097,-0.194698741,-0.359651326,0.42762694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.17268075994404e-06,2.34536151988808e-06,3.51804227983212e-06,1.28994883593844e-05,1.75902113991606e-05,2.11082536789927e-05,2.22809344389368e-05,2.46262959588248e-05,3.0489699758545e-05,5.04252726775937e-05,5.51159957173699e-05,0.008965144,0.018224632,0.041416739,0.08065581,0.125074612,0.188394682,0.271176562,0.345993595,0.414581347,0.475620553,0.511253631,0.539811925,0.554701453,0.566655761,0.577262658,0.58774877,0.601531287,0.61537361,0.627781745,0.636892302,0.644242665,0.651328002,0.657345027,0.666928174,0.677322817,0.68379836,0.691264818,0.69828214,0.704696704,0.709498831,0.71265217,0.714924825,0.716923073,0.718541373,0.719844221,0.720925433,0.722027753,0.72304564,0.723851271,0.724715537,0.725824893,0.726936594,0.727863012,0.728512677,0.729114262,0.729592716,0.730028953,0.730404211,0.730698554,0.730956544,0.731218052,0.731410371,0,0,0,1,7,5,6,9,5,6,11,15,18,17,19,23,12,10,6,4,9,20,27,138,41,212,138,115,80,28,27,8,9,5,2,6,1,1,3,8,17,32,28,30,11,6,4,12,8,16,16,61,65,80,35,9,11,7,4,5,3,2,6,5,13,14,12,8,9,7,4,7,4,2,4,8,19,0,0,0,0.82559112,0.716110559,0.247677336,0.254600688,0.381556977,0.233426061,0.286071087,0.496780837,0.496050884,0.435057262,0.398603784,0.515043308,0.80174071,0.547194114,0.564252924,0.432392286,0.283486107,0.523520698,0.616758766,0.375912643,0.744565438,0.774862027,1.044434997,0.909028521,1.133588142,1.370475248,0.948627378,1.557089135,0.725374857,1.058820612,0.735292091,0.330236448,1.295193409,0.303604476,0.276815846,0.580971529,0.79760498,0.776696889,0.886854065,0.684134698,0.82559112,0.37701794,0.269420003,0.179956764,0.52530635,0.400499522,0.81135679,0.723979905,1.266246283,0.843811062,1.139090925,0.923236707,0.466440798,1.171143964,1.233748528,0.918218416,1.34453411,0.603316588,0.342245046,0.737211914,0.495354672,1.040413299,0.927917907,0.886506006,0.751436229,0.926757647,0.917578989,0.662798505,1.432221117,0.794239559,0.379505596,0.478968894,0.63166032,1.696613251
57,113,57,0.718984034,0.295518659,0.295506209,0.043474306,-0.197032217,1.295352122,1.250545713,-1.37304938,-0.70930092,0.433963485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94406382483945e-06,6.26084467738762e-05,0.000125217,0.000165465,0.000165465,0.000174409,0.000178881,0.000178881,0.000187825,0.000187825,0.009185554,0.019399674,0.04507361,0.089547967,0.144460047,0.21073556,0.288544443,0.350191403,0.411355383,0.474388673,0.510003935,0.534863961,0.547586892,0.557809957,0.566195016,0.575058584,0.587074933,0.598505447,0.609376957,0.616930218,0.623369944,0.629510044,0.634576856,0.651740515,0.664789904,0.671332487,0.679230095,0.685719013,0.692257124,0.696027047,0.698705794,0.700579575,0.702010626,0.703379067,0.704608876,0.70565086,0.706558682,0.707488865,0.708298302,0.709000411,0.710874193,0.712323131,0.713722877,0.714478651,0.71548933,0.716289823,0.716978516,0.717577769,0.718074164,0.718427455,0.718695777,0.71892385,0,0,0,1,2,8,9,2,2,0,1,4,11,7,6,3,1,2,3,5,11,14,28,25,4,28,25,8,2,7,4,4,3,0,0,4,1,0,2,9,8,10,7,3,4,3,5,4,5,1,5,8,15,20,10,4,4,0,1,1,1,1,2,4,6,6,5,1,5,6,4,3,2,9,6,5,3,0,0,0,3.148401476,0.780256018,1.511232709,1.456384091,0.323349341,0.356069215,0,0.172225417,0.504452239,1.013892001,0.625915391,0.6202496,0.39879752,0.173894268,0.430357036,0.824466543,1.351347019,2.440108437,1.646411781,1.486641644,0.514385703,0.288287364,0.526052005,0.628005614,0.300727079,0.130658088,0.904400424,0.879700412,1.383112787,1.345941631,0,0,3.292823562,1.157799253,0,1.477027853,3.421885503,1.393855411,1.056883888,0.652238935,0.314840148,0.522822678,0.51371818,0.857834054,0.667753987,0.954568533,0.193382418,0.862783097,0.633291166,0.742588486,1.08598417,1.005935449,0.790567772,1.6240623,0,0.875409191,1.025479338,0.766918308,0.652577761,0.93712211,1.511232709,1.831213103,1.51655395,1.408625464,0.358201366,1.963445122,2.999312827,2.527589917,2.340768054,1.514420963,6.512620795,2.739830292,1.505527551,1.021587576
58,115,58,1.146249135,0.497761518,-0.80360114,-0.663897099,-0.234134717,-1.274309067,-0.941495905,-1.094827701,-0.081520967,0.511798958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26119308866187e-05,1.26119308866187e-05,2.52238617732375e-05,3.78357926598562e-05,3.78357926598562e-05,3.78357926598562e-05,3.78357926598562e-05,3.78357926598562e-05,3.78357926598562e-05,3.78357926598562e-05,0.003291714,0.007819397,0.020961029,0.041682432,0.07152226,0.104136713,0.155984361,0.191411275,0.22364737,0.256425779,0.277979569,0.300731492,0.312523647,0.323092445,0.3335099,0.344267877,0.361167865,0.379102031,0.39849918,0.412233573,0.422096103,0.43024341,0.437520494,0.444696683,0.452276454,0.457913987,0.46466137,0.470500694,0.476781435,0.48144785,0.485080086,0.487299786,0.488951949,0.490364485,0.491537394,0.492634632,0.493593139,0.494791273,0.495522765,0.496367764,0.497313659,0.498057763,0.498663135,0.499255896,0.499709926,0.500340522,0.500756716,0.501135074,0.501425148,0.501727835,0.502055745,0.502270148,0,0,0,0,0,1,0,0,0,0,0,2,0,1,1,1,1,2,0,0,0,0,3,9,1,8,6,3,2,2,0,0,1,3,0,1,1,0,0,1,4,12,7,5,9,1,3,5,5,1,2,1,5,5,2,0,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.53274336,0,0,0,0,0,0.711322828,0,0.252170499,0.291535825,0.374893476,0.490412977,1.213683915,0,0,0,0,0.44920668,0.522237529,0.203255499,0.423874533,0.425061192,0.318039082,0.368479208,0.728734618,0,0,1.265265481,4.744745554,0,2.321588039,3.265201242,0,0,1.072258882,1.965460942,3.576722208,1.839430606,1.479842668,3.317520562,0.482925756,1.451547397,2.353982291,2.692054215,0.545373052,0.973281139,0.223249313,0.698077507,0.765667462,0.567383624,0,2.290073269,0,0,0,0,0,0,2.130973442,0,0,0.794515216,0,0,0,0,0,0,0,0,0,0
